Date,Observe,Tendance,Saisonnalite,Residu
2024-10-22,53311,56835.118445788175,-3958.4837620612357,434.3653162730625
2024-10-23,54391,56935.300091110425,-3196.4134434807174,652.1133523702956
2024-10-24,54025,57044.14013678356,-3356.583628062401,337.443491278842
2024-10-25,54764,57166.21617489085,-2819.441544595075,417.22536970422516
2024-10-26,65092,57299.82340861422,8891.664280137888,-1099.4876887521095
2024-10-27,65379,57418.65080859444,7944.739693959397,15.609497446166642
2024-10-28,56030,57546.141976504085,-2844.5719097074184,1328.4299332033333
2024-10-29,50764,57709.2393972112,-4642.005433887226,-2303.233963323968
2024-10-30,53599,57895.890466405595,-3293.4200101634474,-1003.4704562421466
2024-10-31,55642,58068.00871079357,-3629.4077944162386,1203.399083622673
2024-11-01,54934,58214.71988097774,-2833.391191945008,-447.328689032729
2024-11-02,68312,58297.31582939192,8865.116904531806,1149.567266076272
2024-11-03,62632,58358.98255573993,8989.514068819604,-4716.496624559535
2024-11-04,55759,58424.99850451765,-3091.4812582119125,425.4827536942612
2024-11-05,53403,58440.85797445469,-4837.796838277581,-200.06113617710798
2024-11-06,64177,58362.283749928705,-3290.073982308243,9104.790232379535
2024-11-07,53627,58212.254257180735,-3881.204363107346,-704.0498940733887
2024-11-08,55649,57992.1533578452,-3024.1300266518447,680.9766688066447
2024-11-09,67039,57734.89009889124,8356.192719721397,947.9171813873618
2024-11-10,68240,57453.296245663434,10095.32998429776,691.3737700388083
2024-11-11,52813,57138.575941352065,-3655.9992653210415,-669.5766760310216
2024-11-12,52185,56816.87647960441,-4348.1158193416595,-283.7606602627493
2024-11-13,53703,56540.4832055608,-3244.2776853864384,406.79447982564307
2024-11-14,51082,56425.74896958557,-3994.356498084118,-1349.392471501451
2024-11-15,52331,56522.86277408793,-3046.01401127744,-1145.8487628104922
2024-11-16,63042,56759.485455760514,7657.48585373795,-1374.9713094984618
2024-11-17,67423,57053.73185969153,10587.752899440864,-218.48475913239236
2024-11-18,65755,57368.15271528061,-3871.7285908590616,12258.575875578448
2024-11-19,54998,57720.52709394476,-3796.8479405832436,1074.3208466384822
2024-11-20,55181,58035.96323288256,-3204.426784999656,349.46355211709306
