LiaisonId,EstFerie,EstVacances,liaison_frequence
1710,False,False,64
1711,False,False,1
1712,False,False,10
1713,False,False,37
1714,False,False,50
1715,False,False,47
1716,False,False,3
1717,False,False,18
1718,False,False,22
1719,False,False,18
1720,False,False,19
1721,False,False,5
1722,False,False,33
1723,False,False,27
1724,False,False,21
1725,False,False,30
1726,False,False,75
1727,False,False,2
1728,False,False,2
1729,False,False,21
1730,False,False,44
1731,False,False,41
1732,False,False,109
1733,False,False,27
1734,False,False,43
1735,False,False,67
1736,False,False,53
1737,False,False,50
1738,False,False,22
1739,False,False,56
1740,False,False,39
1741,False,False,33
1742,False,False,61
1743,False,False,1
1744,False,False,145
1745,False,False,2
1746,False,False,38
1747,False,False,77
1748,False,False,89
1749,False,False,43
1750,False,False,3
1751,False,False,8
1752,False,False,15
1753,False,False,11
1754,False,False,8
1755,False,False,3
1756,False,False,41
1757,False,False,2
1758,False,False,1
1759,False,False,5
1760,False,False,6
1761,False,False,1
1762,False,False,3
1763,False,False,21
1764,False,False,6
1765,False,False,10
1766,False,False,4
1767,False,False,28
1768,False,False,1
1769,False,False,15
1770,False,False,20
1771,False,False,15
1772,False,False,10
1773,False,False,2
1774,False,False,17
1775,False,False,11
1776,False,False,15
1777,False,False,21
1778,False,False,87
1779,False,False,22
1780,False,False,52
1781,False,False,36
1782,False,False,9
1783,False,False,6
1784,False,False,5
1785,False,False,3
1786,False,False,6
1787,False,False,4
1788,False,False,3
1789,False,False,17
1791,False,False,5
1792,False,False,8
1793,False,False,8
1794,False,False,16
1795,False,False,6
1796,False,False,8
1797,False,False,18
1798,False,False,4
1799,False,False,20
1800,False,False,28
1801,False,False,1
1802,False,False,1
1803,False,False,1
1804,False,False,56
1805,False,False,2
1806,False,False,11
1807,False,False,22
1808,False,False,27
1809,False,False,8
1810,False,False,10
1811,False,False,5
1812,False,False,14
1813,False,False,2
1814,False,False,3
1815,False,False,4
1816,False,False,2
1817,False,False,2
1819,False,False,27
1820,False,False,13
1821,False,False,3
1822,False,False,2
1823,False,False,2
1824,False,False,23
1825,False,False,22
1826,False,False,2
1827,False,False,2
1828,False,False,4
1829,False,False,4
1830,False,False,1
1831,False,False,6
1833,False,False,82
1834,False,False,343
1835,False,False,62
1836,False,False,35
1837,False,False,5
1838,False,False,44
1839,False,False,29
1840,False,False,33
1841,False,False,80
1842,False,False,32
1844,False,False,34
1845,False,False,77
1846,False,False,48
1847,False,False,76
1848,False,False,33
1849,False,False,116
1850,False,False,1
1851,False,False,1
1852,False,False,1
1853,False,False,1
1854,False,False,3
1855,False,False,10
1856,False,False,2
1857,False,False,1
1858,False,False,3
1859,False,False,5
1861,False,False,1
1862,False,False,1
1863,False,False,1
1864,False,False,1
1865,False,False,2
1866,False,False,5
1867,False,False,4
1868,False,False,4
1870,False,False,7
1871,False,False,6
1872,False,False,34
1873,False,False,14
1874,False,False,19
1875,False,False,8
1876,False,False,1
1877,False,False,2
1878,False,False,1
1879,False,False,3
1880,False,False,10
1881,False,False,1
1882,False,False,1
1883,False,False,3
1884,False,False,3
1887,False,False,2
1888,False,False,4
1889,False,False,1
1890,False,False,2
1891,False,False,2
1892,False,False,7
1894,False,False,4
1895,False,False,1
1897,False,False,2
1898,False,False,2
1899,False,False,2
1900,False,False,2
1901,False,False,3
1902,False,False,182
1903,False,False,1
1904,False,False,1
1905,False,False,1
1906,False,False,44
1907,False,False,35
1908,False,False,8
1909,False,False,3
1910,False,False,3
1911,False,False,8
1912,False,False,28
1913,False,False,6
1914,False,False,18
1915,False,False,7
1916,False,False,4
1917,False,False,48
1918,False,False,79
1919,False,False,17
1920,False,False,69
1921,False,False,63
1922,False,False,2
1923,False,False,16
1924,False,False,16
1925,False,False,19
1926,False,False,7
1927,False,False,10
1928,False,False,35
1929,False,False,24
1930,False,False,14
1931,False,False,75
1932,False,False,64
1933,False,False,57
1934,False,False,39
1935,False,False,41
1936,False,False,154
1937,False,False,95
1938,False,False,183
1939,False,False,7
1940,False,False,5
1941,False,False,37
1942,False,False,11
1943,False,False,17
1944,False,False,3
1945,False,False,4
1946,False,False,17
1947,False,False,3
1948,False,False,20
1949,False,False,25
1950,False,False,23
1951,False,False,84
1952,False,False,45
1953,False,False,63
1954,False,False,24
1955,False,False,59
1956,False,False,25
1957,False,False,58
1958,False,False,37
1959,False,False,9
1960,False,False,16
1961,False,False,19
1962,False,False,13
1963,False,False,123
1964,False,False,5
1965,False,False,100
1966,False,False,10
1967,False,False,1
1968,False,False,3
1969,False,False,5
1970,False,False,26
1971,False,False,7
1972,False,False,4
1973,False,False,1
1974,False,False,20
1975,False,False,44
1976,False,False,32
1977,False,False,23
1978,False,False,33
1979,False,False,62
1980,False,False,16
1981,False,False,6
1982,False,False,18
1983,False,False,16
1984,False,False,14
1985,False,False,9
1986,False,False,40
1987,False,False,8
1988,False,False,8
1989,False,False,75
1990,False,False,54
1991,False,False,66
1992,False,False,25
1993,False,False,35
1994,False,False,189
1995,False,False,61
1996,False,False,105
1997,False,False,3
1998,False,False,7
1999,False,False,36
2000,False,False,9
2001,False,False,29
2002,False,False,3
2003,False,False,5
2004,False,False,20
2005,False,False,2
2006,False,False,13
2007,False,False,24
2008,False,False,20
2009,False,False,84
2010,False,False,36
2011,False,False,59
2012,False,False,27
2013,False,False,57
2014,False,False,12
2015,False,False,45
2016,False,False,32
2018,False,False,17
2019,False,False,14
2020,False,False,15
2021,False,False,115
2022,False,False,4
2023,False,False,58
2024,False,False,29
2025,False,False,57
2026,False,False,7
2027,False,False,67
2028,False,False,5
2029,False,False,1
2030,False,False,2
2031,False,False,3
2032,False,False,3
2033,False,False,63
2034,False,False,5
2035,False,False,9
2036,False,False,43
2037,False,False,22
2038,False,False,28
2039,False,False,6
2040,False,False,5
2041,False,False,30
2042,False,False,4
2044,False,False,36
2045,False,False,28
2046,False,False,3
2047,False,False,6
2048,False,False,39
2049,False,False,7
2050,False,False,15
2051,False,False,44
2052,False,False,40
2053,False,False,26
2054,False,False,39
2055,False,False,124
2056,False,False,72
2057,False,False,261
2058,False,False,23
2059,False,False,31
2060,False,False,60
2061,False,False,3
2062,False,False,32
2063,False,False,6
2064,False,False,44
2065,False,False,23
2066,False,False,73
2067,False,False,40
2068,False,False,32
2069,False,False,2
2070,False,False,4
2071,False,False,30
2072,False,False,35
2073,False,False,37
2074,False,False,17
2075,False,False,4
2076,False,False,63
2077,False,False,64
2078,False,False,18
2079,False,False,19
2080,False,False,27
2081,False,False,28
2082,False,False,60
2083,False,False,3
2084,False,False,3
2085,False,False,48
2086,False,False,69
2087,False,False,7
2088,False,False,49
2089,False,False,3
2090,False,False,28
2091,False,False,7
2092,False,False,43
2093,False,False,11
2094,False,False,191
2095,False,False,24
2096,False,False,42
2097,False,False,1
2098,False,False,19
2099,False,False,18
2100,False,False,48
2102,False,False,14
2103,False,False,5
2104,False,False,7
2105,False,False,20
2106,False,False,56
2107,False,False,29
2108,False,False,27
2109,False,False,19
2110,False,False,6
2111,False,False,7
2112,False,False,4
2113,False,False,41
2114,False,False,19
2115,False,False,10
2116,False,False,20
2117,False,False,40
2118,False,False,22
2119,False,False,8
2120,False,False,11
2121,False,False,19
2122,False,False,3
2123,False,False,5
2124,False,False,2
2125,False,False,22
2126,False,False,7
2127,False,False,1
2128,False,False,5
2129,False,False,18
2130,False,False,16
2131,False,False,7
2132,False,False,6
2133,False,False,11
2134,False,False,12
2135,False,False,9
2136,False,False,12
2137,False,False,22
2138,False,False,7
2139,False,False,6
2140,False,False,10
2141,False,False,32
2142,False,False,7
2143,False,False,9
2144,False,False,18
2145,False,False,1
2146,False,False,1
2147,False,False,1
2148,False,False,3
2149,False,False,1
2150,False,False,11
2151,False,False,14
2152,False,False,53
2153,False,False,7
2154,False,False,4
2155,False,False,5
2156,False,False,6
2157,False,False,12
2158,False,False,8
2159,False,False,7
2160,False,False,8
2161,False,False,4
2162,False,False,5
2163,False,False,9
2164,False,False,3
2165,False,False,4
2166,False,False,4
2167,False,False,14
2168,False,False,7
2169,False,False,1
2170,False,False,5
2171,False,False,10
2172,False,False,8
2173,False,False,1
2174,False,False,6
2175,False,False,6
2176,False,False,10
2177,False,False,3
2178,False,False,4
2179,False,False,7
2180,False,False,1
2181,False,False,9
2182,False,False,7
2183,False,False,11
2184,False,False,2
2185,False,False,29
2186,False,False,52
2187,False,False,96
2188,False,False,36
2189,False,False,6
2191,False,False,4
2192,False,False,1
2193,False,False,2
2194,False,False,32
2195,False,False,30
2196,False,False,2
2197,False,False,55
2198,False,False,72
2199,False,False,57
2200,False,False,1
2201,False,False,1
2202,False,False,2
2203,False,False,2
2204,False,False,1
2205,False,False,1
2206,False,False,3
2207,False,False,1
2208,False,False,2
2209,False,False,2
2210,False,False,2
2211,False,False,1
2212,False,False,1
2213,False,False,9
2214,False,False,1
2215,False,False,1
2216,False,False,1
2217,False,False,1
2218,False,False,1
2219,False,False,2
2220,False,False,2
2221,False,False,86
2222,False,False,1
2223,False,False,1
2224,False,False,45
2225,False,False,32
2226,False,False,22
2227,False,False,10
2228,False,False,19
2229,False,False,36
2230,False,False,17
2231,False,False,1
2232,False,False,5
2233,False,False,1
2234,False,False,21
2235,False,False,28
2236,False,False,1
2237,False,False,1
2238,False,False,2
2239,False,False,2
2240,False,False,1
2241,False,False,1
2242,False,False,1
2243,False,False,1
2244,False,False,1
2245,False,False,2
2246,False,False,45
2251,False,False,20
2252,False,False,46
2253,False,False,34
2256,False,False,24
2257,False,False,32
2258,False,False,13
2259,False,False,21
2260,False,False,35
2261,False,False,43
2262,False,False,14
2263,False,False,22
2264,False,False,1
2265,False,False,1
2266,False,False,23
2267,False,False,26
2268,False,False,278
2269,False,False,325
2270,False,False,475
2271,False,False,217
2272,False,False,92
2273,False,False,50
2274,False,False,120
2275,False,False,96
2276,False,False,29
2277,False,False,72
2278,False,False,69
2279,False,False,280
2280,False,False,58
2281,False,False,171
2282,False,False,361
2283,False,False,365
2284,False,False,34
2285,False,False,124
2286,False,False,71
2287,False,False,47
2288,False,False,63
2289,False,False,41
2290,False,False,143
2291,False,False,34
2292,False,False,45
2293,False,False,89
2294,False,False,52
2295,False,False,2
2296,False,False,34
2297,False,False,25
2298,False,False,28
2299,False,False,35
2300,False,False,42
2301,False,False,33
2302,False,False,39
2303,False,False,2
2304,False,False,1
2305,False,False,323
2306,False,False,43
2307,False,False,32
2308,False,False,26
2309,False,False,397
2310,False,False,24
2311,False,False,20
2312,False,False,142
2313,False,False,16
2314,False,False,30
2315,False,False,77
2316,False,False,32
2317,False,False,53
2318,False,False,5
2319,False,False,111
2321,False,False,77
2322,False,False,40
2323,False,False,61
