LiaisonId,TypeTitre,liaison_frequence,liaison_cible_encodage_controles,interaction_jour_liaison_controles
18361,C,23,20.49193,20.49193
18362,B,80,20.49193,20.49193
18362,C,80,20.49193,20.49193
18364,B,224,20.49193,20.49193
18364,C,224,20.49193,20.49193
18366,B,102,20.49193,20.49193
18366,C,102,20.49193,20.49193
18368,B,70,20.49193,20.49193
18368,C,70,20.49193,20.49193
18370,B,47,20.49193,20.49193
18370,C,47,20.49193,20.49193
18371,B,2,20.49193,20.49193
18373,B,210,20.49193,20.49193
18373,C,210,20.49193,20.49193
18374,B,81,20.49193,20.49193
18374,C,81,20.49193,20.49193
18375,B,39,20.49193,20.49193
18375,C,39,20.49193,20.49193
18457,B,156,20.49193,20.49193
18457,C,156,20.49193,20.49193
18458,B,73,20.49193,20.49193
18458,C,73,20.49193,20.49193
18461,B,35,20.49193,20.49193
18461,C,35,20.49193,20.49193
18462,B,22,20.49193,20.49193
18462,C,22,20.49193,20.49193
18463,B,78,20.49193,20.49193
18463,C,78,20.49193,20.49193
18465,B,66,20.49193,20.49193
18465,C,66,20.49193,20.49193
18466,B,69,20.49193,20.49193
18466,C,69,20.49193,20.49193
18467,B,146,20.49193,20.49193
18467,C,146,20.49193,20.49193
18468,B,119,20.49193,20.49193
18468,C,119,20.49193,20.49193
18469,B,141,20.49193,20.49193
18469,C,141,20.49193,20.49193
18470,B,8,20.49193,20.49193
18470,C,8,20.49193,20.49193
18471,B,37,20.49193,20.49193
18471,C,37,20.49193,20.49193
18472,B,134,20.49193,20.49193
18472,C,134,20.49193,20.49193
18482,B,1,20.49193,20.49193
18495,B,56,20.49193,20.49193
18495,C,56,20.49193,20.49193
18498,B,6,20.49193,20.49193
18498,C,6,20.49193,20.49193
18500,B,7,20.49193,20.49193
18502,B,1,20.49193,20.49193
18503,B,6,20.49193,20.49193
18504,B,327,20.49193,20.49193
18504,C,327,20.49193,20.49193
18505,B,428,20.49193,20.49193
18505,C,428,20.49193,20.49193
18506,B,395,20.49193,20.49193
18506,C,395,20.49193,20.49193
18507,B,39,20.49193,20.49193
18507,C,39,20.49193,20.49193
18508,B,110,20.49193,20.49193
18508,C,110,20.49193,20.49193
18509,B,463,20.49193,20.49193
18509,C,463,20.49193,20.49193
18514,B,10,20.49193,20.49193
18514,C,10,20.49193,20.49193
18515,B,13,20.49193,20.49193
18515,C,13,20.49193,20.49193
18517,B,83,20.49193,20.49193
18517,C,83,20.49193,20.49193
18519,B,54,20.49193,20.49193
18519,C,54,20.49193,20.49193
18521,B,19,20.49193,20.49193
18521,C,19,20.49193,20.49193
18523,B,15,20.49193,20.49193
18523,C,15,20.49193,20.49193
18526,B,65,20.49193,20.49193
18526,C,65,20.49193,20.49193
18532,B,1,20.49193,20.49193
18533,B,756,20.49193,20.49193
18533,C,756,20.49193,20.49193
18534,B,421,20.49193,20.49193
18534,C,421,20.49193,20.49193
18535,B,1262,20.49193,20.49193
18535,C,1262,20.49193,20.49193
18537,B,761,20.49193,20.49193
18537,C,761,20.49193,20.49193
18538,B,636,20.49193,20.49193
18538,C,636,20.49193,20.49193
18539,B,909,20.49193,20.49193
18539,C,909,20.49193,20.49193
18540,B,701,20.49193,20.49193
18540,C,701,20.49193,20.49193
18541,B,736,20.49193,20.49193
18541,C,736,20.49193,20.49193
18542,B,94,20.49193,20.49193
18542,C,94,20.49193,20.49193
18543,B,175,20.49193,20.49193
18543,C,175,20.49193,20.49193
18544,B,992,20.49193,20.49193
18544,C,992,20.49193,20.49193
18545,B,47,20.49193,20.49193
18545,C,47,20.49193,20.49193
18546,B,18,20.49193,20.49193
18546,C,18,20.49193,20.49193
18548,B,264,20.49193,20.49193
18548,C,264,20.49193,20.49193
18550,B,175,20.49193,20.49193
18550,C,175,20.49193,20.49193
18552,B,341,20.49193,20.49193
18552,C,341,20.49193,20.49193
18554,B,165,20.49193,20.49193
18554,C,165,20.49193,20.49193
18556,B,88,20.49193,20.49193
18556,C,88,20.49193,20.49193
18558,B,57,20.49193,20.49193
18558,C,57,20.49193,20.49193
18559,B,5,20.49193,20.49193
18559,C,5,20.49193,20.49193
1856,B,42,20.49193,20.49193
1856,C,42,20.49193,20.49193
18561,B,240,20.49193,20.49193
18561,C,240,20.49193,20.49193
18636,B,385,20.49193,20.49193
18636,C,385,20.49193,20.49193
18637,B,843,20.49193,20.49193
18637,C,843,20.49193,20.49193
18639,B,453,20.49193,20.49193
18639,C,453,20.49193,20.49193
18640,B,368,20.49193,20.49193
18640,C,368,20.49193,20.49193
18641,B,479,20.49193,20.49193
18641,C,479,20.49193,20.49193
18642,B,289,20.49193,20.49193
18642,C,289,20.49193,20.49193
18643,B,345,20.49193,20.49193
18643,C,345,20.49193,20.49193
18644,B,34,20.49193,20.49193
18644,C,34,20.49193,20.49193
18645,B,69,20.49193,20.49193
18645,C,69,20.49193,20.49193
18646,B,302,20.49193,20.49193
18646,C,302,20.49193,20.49193
18647,B,10,20.49193,20.49193
18647,C,10,20.49193,20.49193
18650,B,32,20.49193,20.49193
18650,C,32,20.49193,20.49193
18652,B,30,20.49193,20.49193
18652,C,30,20.49193,20.49193
18654,B,44,20.49193,20.49193
18654,C,44,20.49193,20.49193
18656,B,27,20.49193,20.49193
18656,C,27,20.49193,20.49193
18658,B,9,20.49193,20.49193
18658,C,9,20.49193,20.49193
18660,B,4,20.49193,20.49193
18663,B,59,20.49193,20.49193
18663,C,59,20.49193,20.49193
18669,B,174,20.49193,20.49193
18669,C,174,20.49193,20.49193
18671,B,93,20.49193,20.49193
18671,C,93,20.49193,20.49193
18672,B,51,20.49193,20.49193
18672,C,51,20.49193,20.49193
18673,B,57,20.49193,20.49193
18673,C,57,20.49193,20.49193
18674,B,26,20.49193,20.49193
18675,B,32,20.49193,20.49193
18675,C,32,20.49193,20.49193
18676,B,1,20.49193,20.49193
18677,B,9,20.49193,20.49193
18678,B,54,20.49193,20.49193
18678,C,54,20.49193,20.49193
18679,B,1,20.49193,20.49193
18682,B,2,20.49193,20.49193
18682,C,2,20.49193,20.49193
18684,B,2,20.49193,20.49193
18686,B,3,20.49193,20.49193
18702,B,432,20.49193,20.49193
18702,C,432,20.49193,20.49193
18703,B,392,20.49193,20.49193
18703,C,392,20.49193,20.49193
18704,B,559,20.49193,20.49193
18704,C,559,20.49193,20.49193
18705,B,254,20.49193,20.49193
18705,C,254,20.49193,20.49193
18706,B,268,20.49193,20.49193
18706,C,268,20.49193,20.49193
18707,B,42,20.49193,20.49193
18707,C,42,20.49193,20.49193
18708,B,74,20.49193,20.49193
18708,C,74,20.49193,20.49193
18709,B,297,20.49193,20.49193
18709,C,297,20.49193,20.49193
18710,B,15,20.49193,20.49193
18710,C,15,20.49193,20.49193
18713,B,24,20.49193,20.49193
18713,C,24,20.49193,20.49193
18715,B,41,20.49193,20.49193
18715,C,41,20.49193,20.49193
18717,B,70,20.49193,20.49193
18717,C,70,20.49193,20.49193
18719,B,43,20.49193,20.49193
18719,C,43,20.49193,20.49193
18721,B,24,20.49193,20.49193
18721,C,24,20.49193,20.49193
18723,B,18,20.49193,20.49193
18723,C,18,20.49193,20.49193
18724,B,2,20.49193,20.49193
18726,B,89,20.49193,20.49193
18726,C,89,20.49193,20.49193
18762,B,132,20.49193,20.49193
18762,C,132,20.49193,20.49193
18763,B,389,20.49193,20.49193
18763,C,389,20.49193,20.49193
18764,B,154,20.49193,20.49193
18764,C,154,20.49193,20.49193
18765,B,207,20.49193,20.49193
18765,C,207,20.49193,20.49193
18766,B,20,20.49193,20.49193
18766,C,20,20.49193,20.49193
18767,B,69,20.49193,20.49193
18767,C,69,20.49193,20.49193
18768,B,167,20.49193,20.49193
18768,C,167,20.49193,20.49193
18769,B,27,20.49193,20.49193
18769,C,27,20.49193,20.49193
18772,B,15,20.49193,20.49193
18772,C,15,20.49193,20.49193
18774,B,13,20.49193,20.49193
18774,C,13,20.49193,20.49193
18776,B,43,20.49193,20.49193
18776,C,43,20.49193,20.49193
18778,B,28,20.49193,20.49193
18778,C,28,20.49193,20.49193
18780,B,21,20.49193,20.49193
18780,C,21,20.49193,20.49193
18782,B,6,20.49193,20.49193
18785,B,54,20.49193,20.49193
18785,C,54,20.49193,20.49193
18791,B,411,20.49193,20.49193
18791,C,411,20.49193,20.49193
18792,B,182,20.49193,20.49193
18792,C,182,20.49193,20.49193
18793,B,198,20.49193,20.49193
18793,C,198,20.49193,20.49193
18794,B,27,20.49193,20.49193
18794,C,27,20.49193,20.49193
18795,B,49,20.49193,20.49193
18795,C,49,20.49193,20.49193
18796,B,134,20.49193,20.49193
18796,C,134,20.49193,20.49193
18797,B,12,20.49193,20.49193
18797,C,12,20.49193,20.49193
18800,B,7,20.49193,20.49193
18802,B,6,20.49193,20.49193
18802,C,6,20.49193,20.49193
18804,B,31,20.49193,20.49193
18804,C,31,20.49193,20.49193
18806,B,14,20.49193,20.49193
18806,C,14,20.49193,20.49193
18808,B,5,20.49193,20.49193
18810,B,8,20.49193,20.49193
18810,C,8,20.49193,20.49193
18811,B,1,20.49193,20.49193
18813,B,36,20.49193,20.49193
18813,C,36,20.49193,20.49193
18819,B,634,20.49193,20.49193
18819,C,634,20.49193,20.49193
18820,B,653,20.49193,20.49193
18820,C,653,20.49193,20.49193
18821,B,64,20.49193,20.49193
18821,C,64,20.49193,20.49193
18822,B,123,20.49193,20.49193
18822,C,123,20.49193,20.49193
18823,B,659,20.49193,20.49193
18823,C,659,20.49193,20.49193
18824,B,3,20.49193,20.49193
18824,C,3,20.49193,20.49193
18827,B,22,20.49193,20.49193
18828,B,2,20.49193,20.49193
18829,B,40,20.49193,20.49193
18829,C,40,20.49193,20.49193
18831,B,84,20.49193,20.49193
18831,C,84,20.49193,20.49193
18833,B,64,20.49193,20.49193
18833,C,64,20.49193,20.49193
18835,B,34,20.49193,20.49193
18835,C,34,20.49193,20.49193
18837,B,16,20.49193,20.49193
18837,C,16,20.49193,20.49193
18840,B,102,20.49193,20.49193
18840,C,102,20.49193,20.49193
18846,B,7,20.49193,20.49193
18846,C,7,20.49193,20.49193
18847,B,23,20.49193,20.49193
18847,C,23,20.49193,20.49193
18848,B,234,20.49193,20.49193
18848,C,234,20.49193,20.49193
18849,B,701,20.49193,20.49193
18849,C,701,20.49193,20.49193
18850,B,4,20.49193,20.49193
18850,C,4,20.49193,20.49193
18853,B,9,20.49193,20.49193
18853,C,9,20.49193,20.49193
18854,B,13,20.49193,20.49193
18855,B,32,20.49193,20.49193
18855,C,32,20.49193,20.49193
18857,B,107,20.49193,20.49193
18857,C,107,20.49193,20.49193
18859,B,58,20.49193,20.49193
18859,C,58,20.49193,20.49193
18861,B,19,20.49193,20.49193
18861,C,19,20.49193,20.49193
18863,B,21,20.49193,20.49193
18863,C,21,20.49193,20.49193
18864,B,1,20.49193,20.49193
18866,B,70,20.49193,20.49193
18866,C,70,20.49193,20.49193
18872,B,183,20.49193,20.49193
18872,C,183,20.49193,20.49193
18873,B,556,20.49193,20.49193
18873,C,556,20.49193,20.49193
18874,B,1359,20.49193,20.49193
18874,C,1359,20.49193,20.49193
18875,B,13,20.49193,20.49193
18875,C,13,20.49193,20.49193
18876,B,10,20.49193,20.49193
18876,C,10,20.49193,20.49193
18878,B,222,20.49193,20.49193
18878,C,222,20.49193,20.49193
18879,B,98,20.49193,20.49193
18879,C,98,20.49193,20.49193
18880,B,293,20.49193,20.49193
18880,C,293,20.49193,20.49193
18882,B,491,20.49193,20.49193
18882,C,491,20.49193,20.49193
18884,B,296,20.49193,20.49193
18884,C,296,20.49193,20.49193
18886,B,104,20.49193,20.49193
18886,C,104,20.49193,20.49193
18888,B,72,20.49193,20.49193
18888,C,72,20.49193,20.49193
18889,B,7,20.49193,20.49193
18889,C,7,20.49193,20.49193
18891,B,346,20.49193,20.49193
18891,C,346,20.49193,20.49193
18897,B,45,20.49193,20.49193
18897,C,45,20.49193,20.49193
18898,B,153,20.49193,20.49193
18898,C,153,20.49193,20.49193
18899,C,1,20.49193,20.49193
18902,B,17,20.49193,20.49193
18902,C,17,20.49193,20.49193
18903,B,3,20.49193,20.49193
18904,B,34,20.49193,20.49193
18904,C,34,20.49193,20.49193
18906,B,79,20.49193,20.49193
18906,C,79,20.49193,20.49193
18908,B,41,20.49193,20.49193
18908,C,41,20.49193,20.49193
18910,B,28,20.49193,20.49193
18910,C,28,20.49193,20.49193
18912,B,10,20.49193,20.49193
18912,C,10,20.49193,20.49193
18913,C,2,20.49193,20.49193
18915,B,39,20.49193,20.49193
18915,C,39,20.49193,20.49193
18921,B,382,20.49193,20.49193
18921,C,382,20.49193,20.49193
18922,B,11,20.49193,20.49193
18922,C,11,20.49193,20.49193
18925,B,25,20.49193,20.49193
18925,C,25,20.49193,20.49193
18926,B,11,20.49193,20.49193
18926,C,11,20.49193,20.49193
18927,B,50,20.49193,20.49193
18927,C,50,20.49193,20.49193
18929,B,99,20.49193,20.49193
18929,C,99,20.49193,20.49193
18931,B,55,20.49193,20.49193
18931,C,55,20.49193,20.49193
18933,B,55,20.49193,20.49193
18933,C,55,20.49193,20.49193
18935,B,28,20.49193,20.49193
18935,C,28,20.49193,20.49193
18936,B,1,20.49193,20.49193
18938,B,72,20.49193,20.49193
18938,C,72,20.49193,20.49193
18944,B,32,20.49193,20.49193
18944,C,32,20.49193,20.49193
18945,B,42,20.49193,20.49193
18945,C,42,20.49193,20.49193
18946,B,19,20.49193,20.49193
18946,C,19,20.49193,20.49193
18947,B,551,20.49193,20.49193
18947,C,551,20.49193,20.49193
18948,B,498,20.49193,20.49193
18948,C,498,20.49193,20.49193
18949,B,790,20.49193,20.49193
18949,C,790,20.49193,20.49193
18951,B,1132,20.49193,20.49193
18951,C,1132,20.49193,20.49193
18953,B,688,20.49193,20.49193
18953,C,688,20.49193,20.49193
18955,B,303,20.49193,20.49193
18955,C,303,20.49193,20.49193
18956,B,1,20.49193,20.49193
18957,B,173,20.49193,20.49193
18957,C,173,20.49193,20.49193
18958,B,26,20.49193,20.49193
18958,C,26,20.49193,20.49193
18959,B,1,20.49193,20.49193
18960,B,713,20.49193,20.49193
18960,C,713,20.49193,20.49193
18966,B,1,20.49193,20.49193
18969,B,1,20.49193,20.49193
18970,B,2,20.49193,20.49193
18972,B,12,20.49193,20.49193
18972,C,12,20.49193,20.49193
18974,B,3,20.49193,20.49193
18974,C,3,20.49193,20.49193
18976,B,5,20.49193,20.49193
18976,C,5,20.49193,20.49193
18978,B,4,20.49193,20.49193
18978,C,4,20.49193,20.49193
18981,B,10,20.49193,20.49193
18990,B,1,20.49193,20.49193
18992,B,2,20.49193,20.49193
18992,C,2,20.49193,20.49193
19027,B,1,20.49193,20.49193
19029,B,14,20.49193,20.49193
19029,C,14,20.49193,20.49193
19031,B,15,20.49193,20.49193
19031,C,15,20.49193,20.49193
19033,B,1,20.49193,20.49193
19035,B,4,20.49193,20.49193
19038,B,27,20.49193,20.49193
19038,C,27,20.49193,20.49193
19044,B,3,20.49193,20.49193
19044,C,3,20.49193,20.49193
19046,B,27,20.49193,20.49193
19046,C,27,20.49193,20.49193
19048,B,5,20.49193,20.49193
19048,C,5,20.49193,20.49193
19050,B,11,20.49193,20.49193
19050,C,11,20.49193,20.49193
19055,B,9,20.49193,20.49193
19055,C,9,20.49193,20.49193
19062,B,76,20.49193,20.49193
19062,C,76,20.49193,20.49193
19064,B,73,20.49193,20.49193
19064,C,73,20.49193,20.49193
19066,B,71,20.49193,20.49193
19066,C,71,20.49193,20.49193
19068,B,27,20.49193,20.49193
19068,C,27,20.49193,20.49193
19069,B,4,20.49193,20.49193
19069,C,4,20.49193,20.49193
19071,B,116,20.49193,20.49193
19071,C,116,20.49193,20.49193
19093,B,675,20.49193,20.49193
19093,C,675,20.49193,20.49193
19095,B,203,20.49193,20.49193
19095,C,203,20.49193,20.49193
19096,B,1,20.49193,20.49193
19097,B,96,20.49193,20.49193
19097,C,96,20.49193,20.49193
19098,B,17,20.49193,20.49193
19098,C,17,20.49193,20.49193
19100,B,271,20.49193,20.49193
19100,C,271,20.49193,20.49193
19120,B,277,20.49193,20.49193
19120,C,277,20.49193,20.49193
19121,B,1,20.49193,20.49193
19122,B,104,20.49193,20.49193
19122,C,104,20.49193,20.49193
19123,B,13,20.49193,20.49193
19123,C,13,20.49193,20.49193
19125,B,436,20.49193,20.49193
19125,C,436,20.49193,20.49193
19142,B,3,20.49193,20.49193
19143,B,318,20.49193,20.49193
19143,C,318,20.49193,20.49193
19144,B,12,20.49193,20.49193
19144,C,12,20.49193,20.49193
19146,B,412,20.49193,20.49193
19146,C,412,20.49193,20.49193
19152,B,1,20.49193,20.49193
19153,B,1,20.49193,20.49193
19155,B,3,20.49193,20.49193
19155,C,3,20.49193,20.49193
19161,B,14,20.49193,20.49193
19161,C,14,20.49193,20.49193
19163,B,378,20.49193,20.49193
19163,C,378,20.49193,20.49193
19170,B,53,20.49193,20.49193
19170,C,53,20.49193,20.49193
19176,B,8,20.49193,20.49193
19176,C,8,20.49193,20.49193
19187,B,51,20.49193,20.49193
19187,C,51,20.49193,20.49193
19238,B,1,20.49193,20.49193
19253,B,3,20.49193,20.49193
19257,B,8,20.49193,20.49193
19257,C,8,20.49193,20.49193
19259,B,7,20.49193,20.49193
19259,C,7,20.49193,20.49193
19260,B,1,20.49193,20.49193
19261,B,2,20.49193,20.49193
19262,B,2,20.49193,20.49193
19263,B,10,20.49193,20.49193
19263,C,10,20.49193,20.49193
19266,B,6,20.49193,20.49193
19279,B,2,20.49193,20.49193
19279,C,2,20.49193,20.49193
19280,B,30,20.49193,20.49193
19280,C,30,20.49193,20.49193
19282,B,7,20.49193,20.49193
19282,C,7,20.49193,20.49193
19283,B,4,20.49193,20.49193
19318,C,1,20.49193,20.49193
19321,B,1,20.49193,20.49193
19343,B,1,20.49193,20.49193
19353,B,1,20.49193,20.49193
19356,B,2,20.49193,20.49193
19356,C,2,20.49193,20.49193
19358,B,6,20.49193,20.49193
19358,C,6,20.49193,20.49193
19373,B,8,20.49193,20.49193
19374,B,5,20.49193,20.49193
19374,C,5,20.49193,20.49193
19378,B,31,20.49193,20.49193
19378,C,31,20.49193,20.49193
19379,C,1,20.49193,20.49193
19380,B,75,20.49193,20.49193
19380,C,75,20.49193,20.49193
19381,B,62,20.49193,20.49193
19381,C,62,20.49193,20.49193
1940,B,25,20.49193,20.49193
1940,C,25,20.49193,20.49193
19429,B,142,20.49193,20.49193
19429,C,142,20.49193,20.49193
19430,B,65,20.49193,20.49193
19430,C,65,20.49193,20.49193
19448,B,206,20.49193,20.49193
19448,C,206,20.49193,20.49193
19449,B,7,20.49193,20.49193
19450,B,4,20.49193,20.49193
19450,C,4,20.49193,20.49193
19451,B,3,20.49193,20.49193
19451,C,3,20.49193,20.49193
19452,B,19,20.49193,20.49193
19452,C,19,20.49193,20.49193
19453,B,43,20.49193,20.49193
19453,C,43,20.49193,20.49193
19454,B,6,20.49193,20.49193
19455,B,87,20.49193,20.49193
19455,C,87,20.49193,20.49193
19457,B,8,20.49193,20.49193
19457,C,8,20.49193,20.49193
19458,B,182,20.49193,20.49193
19458,C,182,20.49193,20.49193
19459,B,21,20.49193,20.49193
19459,C,21,20.49193,20.49193
19460,B,94,20.49193,20.49193
19460,C,94,20.49193,20.49193
19476,B,151,20.49193,20.49193
19476,C,151,20.49193,20.49193
19477,B,1,20.49193,20.49193
19478,B,1,20.49193,20.49193
19479,B,3,20.49193,20.49193
19479,C,3,20.49193,20.49193
19480,B,8,20.49193,20.49193
19480,C,8,20.49193,20.49193
19481,B,15,20.49193,20.49193
19481,C,15,20.49193,20.49193
19483,B,57,20.49193,20.49193
19483,C,57,20.49193,20.49193
19485,B,9,20.49193,20.49193
19485,C,9,20.49193,20.49193
19486,B,132,20.49193,20.49193
19486,C,132,20.49193,20.49193
19487,B,9,20.49193,20.49193
19487,C,9,20.49193,20.49193
19488,B,88,20.49193,20.49193
19488,C,88,20.49193,20.49193
19490,B,31,20.49193,20.49193
19490,C,31,20.49193,20.49193
19491,B,2,20.49193,20.49193
19491,C,2,20.49193,20.49193
19492,B,81,20.49193,20.49193
19492,C,81,20.49193,20.49193
19493,B,72,20.49193,20.49193
19493,C,72,20.49193,20.49193
19541,B,100,20.49193,20.49193
19541,C,100,20.49193,20.49193
19542,B,52,20.49193,20.49193
19542,C,52,20.49193,20.49193
19548,B,91,20.49193,20.49193
19548,C,91,20.49193,20.49193
19549,B,39,20.49193,20.49193
19549,C,39,20.49193,20.49193
19550,B,351,20.49193,20.49193
19550,C,351,20.49193,20.49193
19551,B,132,20.49193,20.49193
19551,C,132,20.49193,20.49193
19599,B,236,20.49193,20.49193
19599,C,236,20.49193,20.49193
19600,B,92,20.49193,20.49193
19600,C,92,20.49193,20.49193
19618,B,209,20.49193,20.49193
19618,C,209,20.49193,20.49193
19619,B,42,20.49193,20.49193
19619,C,42,20.49193,20.49193
19620,B,9,20.49193,20.49193
19620,C,9,20.49193,20.49193
19621,B,16,20.49193,20.49193
19621,C,16,20.49193,20.49193
19622,B,74,20.49193,20.49193
19622,C,74,20.49193,20.49193
19623,B,99,20.49193,20.49193
19623,C,99,20.49193,20.49193
19624,B,16,20.49193,20.49193
19624,C,16,20.49193,20.49193
19625,B,123,20.49193,20.49193
19625,C,123,20.49193,20.49193
19627,B,32,20.49193,20.49193
19627,C,32,20.49193,20.49193
19628,B,186,20.49193,20.49193
19628,C,186,20.49193,20.49193
19629,B,14,20.49193,20.49193
19629,C,14,20.49193,20.49193
19630,B,88,20.49193,20.49193
19630,C,88,20.49193,20.49193
19646,B,142,20.49193,20.49193
19646,C,142,20.49193,20.49193
19647,B,5,20.49193,20.49193
19648,B,3,20.49193,20.49193
19648,C,3,20.49193,20.49193
19649,B,7,20.49193,20.49193
19650,B,49,20.49193,20.49193
19650,C,49,20.49193,20.49193
19651,B,74,20.49193,20.49193
19651,C,74,20.49193,20.49193
19652,B,10,20.49193,20.49193
19652,C,10,20.49193,20.49193
19653,B,69,20.49193,20.49193
19653,C,69,20.49193,20.49193
19655,B,13,20.49193,20.49193
19655,C,13,20.49193,20.49193
19656,B,113,20.49193,20.49193
19656,C,113,20.49193,20.49193
19657,B,4,20.49193,20.49193
19658,B,74,20.49193,20.49193
19658,C,74,20.49193,20.49193
19660,B,79,20.49193,20.49193
19660,C,79,20.49193,20.49193
19661,B,27,20.49193,20.49193
19661,C,27,20.49193,20.49193
19662,B,262,20.49193,20.49193
19662,C,262,20.49193,20.49193
19663,B,137,20.49193,20.49193
19663,C,137,20.49193,20.49193
19711,B,164,20.49193,20.49193
19711,C,164,20.49193,20.49193
19712,B,91,20.49193,20.49193
19712,C,91,20.49193,20.49193
19717,B,28,20.49193,20.49193
19717,C,28,20.49193,20.49193
19718,B,19,20.49193,20.49193
19718,C,19,20.49193,20.49193
20069,B,118,20.49193,20.49193
20069,C,118,20.49193,20.49193
20070,B,77,20.49193,20.49193
20070,C,77,20.49193,20.49193
20071,B,346,20.49193,20.49193
20071,C,346,20.49193,20.49193
20072,B,150,20.49193,20.49193
20072,C,150,20.49193,20.49193
20073,B,27,20.49193,20.49193
20073,C,27,20.49193,20.49193
20074,B,68,20.49193,20.49193
20074,C,68,20.49193,20.49193
20075,B,66,20.49193,20.49193
20075,C,66,20.49193,20.49193
20076,B,83,20.49193,20.49193
20076,C,83,20.49193,20.49193
20077,B,2,20.49193,20.49193
20078,B,3,20.49193,20.49193
20080,B,2,20.49193,20.49193
20080,C,2,20.49193,20.49193
20081,B,1,20.49193,20.49193
20121,B,137,20.49193,20.49193
20121,C,137,20.49193,20.49193
20123,B,59,20.49193,20.49193
20123,C,59,20.49193,20.49193
20124,B,58,20.49193,20.49193
20124,C,58,20.49193,20.49193
20128,B,80,20.49193,20.49193
20128,C,80,20.49193,20.49193
20129,B,67,20.49193,20.49193
20129,C,67,20.49193,20.49193
20130,B,59,20.49193,20.49193
20130,C,59,20.49193,20.49193
20131,B,66,20.49193,20.49193
20131,C,66,20.49193,20.49193
20133,B,123,20.49193,20.49193
20133,C,123,20.49193,20.49193
20136,B,24,20.49193,20.49193
20136,C,24,20.49193,20.49193
20137,B,89,20.49193,20.49193
20137,C,89,20.49193,20.49193
20150,B,89,20.49193,20.49193
20150,C,89,20.49193,20.49193
20151,B,64,20.49193,20.49193
20151,C,64,20.49193,20.49193
20152,B,165,20.49193,20.49193
20152,C,165,20.49193,20.49193
20153,B,34,20.49193,20.49193
20153,C,34,20.49193,20.49193
20154,B,38,20.49193,20.49193
20154,C,38,20.49193,20.49193
20155,B,226,20.49193,20.49193
20155,C,226,20.49193,20.49193
20156,B,9,20.49193,20.49193
20161,B,37,20.49193,20.49193
20161,C,37,20.49193,20.49193
20163,B,120,20.49193,20.49193
20163,C,120,20.49193,20.49193
20165,B,238,20.49193,20.49193
20165,C,238,20.49193,20.49193
20202,B,35,20.49193,20.49193
20202,C,35,20.49193,20.49193
20204,B,10,20.49193,20.49193
20205,B,17,20.49193,20.49193
20205,C,17,20.49193,20.49193
20209,B,18,20.49193,20.49193
20209,C,18,20.49193,20.49193
20210,B,12,20.49193,20.49193
20210,C,12,20.49193,20.49193
20211,B,14,20.49193,20.49193
20211,C,14,20.49193,20.49193
20212,B,14,20.49193,20.49193
20212,C,14,20.49193,20.49193
20214,B,31,20.49193,20.49193
20214,C,31,20.49193,20.49193
20217,B,1,20.49193,20.49193
20218,B,20,20.49193,20.49193
20218,C,20,20.49193,20.49193
20231,B,6,20.49193,20.49193
20232,B,12,20.49193,20.49193
20232,C,12,20.49193,20.49193
20233,B,44,20.49193,20.49193
20233,C,44,20.49193,20.49193
20234,B,6,20.49193,20.49193
20235,B,6,20.49193,20.49193
20235,C,6,20.49193,20.49193
20236,B,65,20.49193,20.49193
20236,C,65,20.49193,20.49193
20237,B,1,20.49193,20.49193
20242,B,9,20.49193,20.49193
20242,C,9,20.49193,20.49193
20244,B,36,20.49193,20.49193
20244,C,36,20.49193,20.49193
20246,B,59,20.49193,20.49193
20246,C,59,20.49193,20.49193
20280,B,50,20.49193,20.49193
20280,C,50,20.49193,20.49193
20282,B,5,20.49193,20.49193
20282,C,5,20.49193,20.49193
20283,B,18,20.49193,20.49193
20283,C,18,20.49193,20.49193
20287,B,24,20.49193,20.49193
20287,C,24,20.49193,20.49193
20288,B,19,20.49193,20.49193
20288,C,19,20.49193,20.49193
20289,B,20,20.49193,20.49193
20289,C,20,20.49193,20.49193
20290,B,6,20.49193,20.49193
20292,B,35,20.49193,20.49193
20292,C,35,20.49193,20.49193
20296,B,27,20.49193,20.49193
20296,C,27,20.49193,20.49193
20309,B,21,20.49193,20.49193
20309,C,21,20.49193,20.49193
20311,B,33,20.49193,20.49193
20311,C,33,20.49193,20.49193
20314,B,77,20.49193,20.49193
20314,C,77,20.49193,20.49193
20315,B,2,20.49193,20.49193
20319,B,2,20.49193,20.49193
20320,B,20,20.49193,20.49193
20320,C,20,20.49193,20.49193
20322,B,51,20.49193,20.49193
20322,C,51,20.49193,20.49193
20324,B,40,20.49193,20.49193
20324,C,40,20.49193,20.49193
20375,B,114,20.49193,20.49193
20375,C,114,20.49193,20.49193
20377,B,28,20.49193,20.49193
20377,C,28,20.49193,20.49193
20378,B,44,20.49193,20.49193
20378,C,44,20.49193,20.49193
20382,B,70,20.49193,20.49193
20382,C,70,20.49193,20.49193
20383,B,55,20.49193,20.49193
20383,C,55,20.49193,20.49193
20384,B,54,20.49193,20.49193
20384,C,54,20.49193,20.49193
20385,B,24,20.49193,20.49193
20385,C,24,20.49193,20.49193
20387,B,60,20.49193,20.49193
20387,C,60,20.49193,20.49193
20391,B,40,20.49193,20.49193
20391,C,40,20.49193,20.49193
20404,B,33,20.49193,20.49193
20404,C,33,20.49193,20.49193
20406,B,66,20.49193,20.49193
20406,C,66,20.49193,20.49193
